76,2014-07-13 20:18:42,6EA83654-032B-4B7E-8756-B750667A953F,甲,1,0,FALSE,4,0
77,2014-07-13 20:18:49,6EA83654-032B-4B7E-8756-B750667A953F,天,1,0,TRUE,5,0
78,2014-07-13 20:19:10,6EA83654-032B-4B7E-8756-B750667A953F,木,1,1,FALSE,2,0
79,2014-07-13 20:19:23,6EA83654-032B-4B7E-8756-B750667A953F,天,1.25,0,TRUE,6,0
80,2014-07-13 20:19:32,6EA83654-032B-4B7E-8756-B750667A953F,木,1,0,FALSE,3,0
81,2014-07-13 20:19:47,6EA83654-032B-4B7E-8756-B750667A953F,甲,1.6,0,FALSE,5,0
82,2014-07-13 20:19:56,6EA83654-032B-4B7E-8756-B750667A953F,木,1,0,FALSE,4,0
83,2014-07-13 20:20:20,6EA83654-032B-4B7E-8756-B750667A953F,雨,1.25,0.125,FALSE,6,0
84,2014-07-13 20:20:32,6EA83654-032B-4B7E-8756-B750667A953F,木,1,0,FALSE,5,0
85,2014-07-13 20:20:46,6EA83654-032B-4B7E-8756-B750667A953F,雨,1,0,FALSE,7,0
86,2014-07-13 20:21:04,6EA83654-032B-4B7E-8756-B750667A953F,雨,1,0.125,FALSE,8,0
87,2014-07-13 20:21:20,6EA83654-032B-4B7E-8756-B750667A953F,日,1,0.5,TRUE,2,0
88,2014-07-13 20:21:36,6EA83654-032B-4B7E-8756-B750667A953F,雨,1,0,FALSE,9,0
89,2014-07-13 20:21:46,6EA83654-032B-4B7E-8756-B750667A953F,日,1,0,TRUE,3,0
90,2014-07-13 20:22:00,6EA83654-032B-4B7E-8756-B750667A953F,土,1.666666667,0,TRUE,5,0
91,2014-07-13 20:22:12,6EA83654-032B-4B7E-8756-B750667A953F,日,1,0,TRUE,4,0
92,2014-07-13 20:22:19,6EA83654-032B-4B7E-8756-B750667A953F,土,1,0,TRUE,6,0
93,2014-07-13 20:22:26,6EA83654-032B-4B7E-8756-B750667A953F,日,1,0,TRUE,5,0
94,2014-07-13 20:22:35,6EA83654-032B-4B7E-8756-B750667A953F,土,1,0.6666666667,TRUE,7,0
95,2014-07-13 20:22:58,6EA83654-032B-4B7E-8756-B750667A953F,大,2.666666667,0.6666666667,TRUE,6,0
96,2014-07-13 20:23:06,6EA83654-032B-4B7E-8756-B750667A953F,土,1,0,TRUE,8,0
97,2014-07-13 20:23:16,6EA83654-032B-4B7E-8756-B750667A953F,大,1,0,TRUE,7,0
98,2014-07-13 20:23:21,6EA83654-032B-4B7E-8756-B750667A953F,土,1,0.3333333333,TRUE,9,0
99,2014-07-13 20:23:28,6EA83654-032B-4B7E-8756-B750667A953F,大,1,0,TRUE,8,0
100,2014-07-13 20:23:35,6EA83654-032B-4B7E-8756-B750667A953F,土,1,0,TRUE,10,0
101,2014-07-13 20:23:42,6EA83654-032B-4B7E-8756-B750667A953F,大,1,0,TRUE,9,0
102,2014-07-13 20:23:54,6EA83654-032B-4B7E-8756-B750667A953F,囗,1,0,TRUE,2,0
103,2014-07-13 20:24:13,6EA83654-032B-4B7E-8756-B750667A953F,上,1.666666667,1,FALSE,2,0
104,2014-07-13 20:24:23,6EA83654-032B-4B7E-8756-B750667A953F,土,1,0,TRUE,11,0
105,2014-07-13 20:24:37,6EA83654-032B-4B7E-8756-B750667A953F,上,1.333333333,0,FALSE,3,0
106,2014-07-13 20:24:46,6EA83654-032B-4B7E-8756-B750667A953F,土,1.333333333,0,TRUE,12,0
107,2014-07-13 20:24:56,6EA83654-032B-4B7E-8756-B750667A953F,上,1.333333333,0,FALSE,4,0
108,2014-07-13 20:25:03,6EA83654-032B-4B7E-8756-B750667A953F,土,1,0,TRUE,13,0
109,2014-07-13 20:25:11,6EA83654-032B-4B7E-8756-B750667A953F,上,1,0,FALSE,5,0
110,2014-07-13 20:25:24,6EA83654-032B-4B7E-8756-B750667A953F,土,2,0,TRUE,14,0
111,2014-07-13 20:25:31,6EA83654-032B-4B7E-8756-B750667A953F,上,1,0,FALSE,6,0
112,2014-07-13 20:25:40,6EA83654-032B-4B7E-8756-B750667A953F,土,1,0,TRUE,15,0
113,2014-07-13 20:25:48,6EA83654-032B-4B7E-8756-B750667A953F,囗,1,0,TRUE,3,0
114,2014-07-13 20:26:00,6EA83654-032B-4B7E-8756-B750667A953F,下,1,1,TRUE,2,0
115,2014-07-13 20:26:09,6EA83654-032B-4B7E-8756-B750667A953F,土,1,0,TRUE,16,0
116,2014-07-13 20:26:15,6EA83654-032B-4B7E-8756-B750667A953F,下,1,0,TRUE,3,0
117,2014-07-13 23:16:28,E5CA4A98-98B7-48C3-B25A-0C594651C96B,天,1,0,FALSE,4,
